iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
739200,2,5575,1.681972861289978,31956.336246367235,1252.416835308075,4.720170091492709
739400,3,150,1.652409315109253,33659.28562641924,1274.5401191711426,4.716692834957953
739600,3,350,1.6621286869049072,33008.76126010179,1297.0819413661957,4.716692834957953
739800,3,550,1.6615755558013916,34650.79913866612,1319.5632808208466,4.716692834957953
740000,3,750,1.67606782913208,35777.51605002688,1342.3335754871368,4.716692834957953
740200,3,950,1.7120733261108398,30238.89426438273,1364.6782746315002,4.716692834957953
740400,3,1150,1.7291905879974365,31097.961748196547,1387.8642930984497,4.716692834957953
740600,3,1350,1.731029748916626,31993.75025975865,1410.1648185253143,4.716692834957953
740800,3,1550,1.8416831493377686,30357.22203209538,1432.2520225048065,4.716692834957953
741000,3,1750,1.766479253768921,32505.142898219812,1454.3308107852936,4.716692834957953
741200,3,1950,1.7260149717330933,28881.5446183771,1477.4511675834656,4.716692834957953
741400,3,2150,1.7903656959533691,31119.898072962733,1499.6600358486176,4.716692834957953
741600,3,2350,1.6828243732452393,29063.447174963243,1522.4469940662384,4.716692834957953
741800,3,2550,1.5732313394546509,33625.59456326694,1544.5029425621033,4.716692834957953
742000,3,2750,1.6786540746688843,30829.547581702354,1566.2406158447266,4.716692834957953
742200,3,2950,1.8606277704238892,30223.797765787116,1588.6910259723663,4.716692834957953
742400,3,3150,1.7943079471588135,36772.864582460476,1611.4098060131073,4.716692834957953
742600,3,3350,1.6340842247009277,30272.632274161842,1633.9484822750092,4.716692834957953
742800,3,3550,1.827465534210205,28579.559294279654,1655.9466772079468,4.716692834957953
743000,3,3750,1.6107532978057861,35839.84136790455,1678.5281388759613,4.716692834957953
743200,3,3950,1.7480067014694214,33744.16138149846,1701.5066514015198,4.716692834957953
743400,3,4150,1.8831404447555542,30918.878851959376,1724.1221811771393,4.716692834957953
iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
739400,1,200,1.7025742530822754,33618.53328581485,22.915831804275513,4.716692834957953
739600,1,400,1.6317708492279053,27306.91439587025,44.96519708633423,4.716692834957953
739800,1,600,1.5104879140853882,32496.784404077975,66.91735816001892,4.716692834957953
740000,1,800,1.5380216836929321,31410.251715934544,89.45256876945496,4.716692834957953
740200,1,1000,1.8452706336975098,31391.876858273325,113.60081815719604,4.716692834957953
740400,1,1200,1.6386659145355225,34839.7046612497,136.4888210296631,4.716692834957953
740600,1,1400,1.7336071729660034,34869.28802251758,159.343252658844,4.716692834957953
740800,1,1600,1.7030904293060303,32140.75084107864,182.53705143928528,4.716692834957953
741000,1,1800,1.6500011682510376,30378.765114584192,205.20074224472046,4.716692834957953
741200,1,2000,1.6664412021636963,34988.246576097044,228.01489067077637,4.716692834957953
741400,1,2200,1.712918758392334,33141.793660590316,251.42908692359924,4.716692834957953
741600,1,2400,1.7148115634918213,28856.619618688972,273.86700558662415,4.716692834957953
741800,1,2600,1.6341276168823242,30546.700745865444,296.76880645751953,4.716692834957953
742000,1,2800,1.6765456199645996,32407.142171206197,318.7742280960083,4.716692834957953
742200,1,3000,1.6134686470031738,33450.660536096424,342.15556383132935,4.716692834957953
742400,1,3200,1.7944056987762451,30700.37142751944,364.7293350696564,4.716692834957953
742600,1,3400,1.7394613027572632,29270.780756083717,387.7892973423004,4.716692834957953
742800,1,3600,1.7368040084838867,28943.82115681376,411.4061748981476,4.716692834957953
743000,1,3800,1.6472598314285278,32057.33108566328,433.58986592292786,4.716692834957953
743200,1,4000,1.6815502643585205,28642.580688803224,455.8531050682068,4.716692834957953
743400,1,4200,1.648481011390686,29781.821276568928,479.01951122283936,4.716692834957953
743600,1,4400,1.7780416011810303,31128.11880851079,502.2265696525574,4.711064463368671
743800,1,4600,1.6987801790237427,32342.755239049537,525.462456703186,4.711064463368671
744000,1,4800,1.7569352388381958,31365.81751362676,549.2738687992096,4.711064463368671
744200,1,5000,1.6436679363250732,31089.245549028507,572.235237121582,4.711064463368671
744400,1,5200,1.7223020792007446,29146.486908990693,595.4636237621307,4.711064463368671
744600,1,5400,1.6455259323120117,31934.19724947247,618.2576947212219,4.711064463368671
744800,1,5600,1.4513596296310425,28565.43493832203,641.607152223587,4.704099566483549
745000,2,175,1.6536203622817993,34118.81007127252,665.1884098052979,4.704099566483549
745200,2,375,1.6812827587127686,31847.85750899094,688.5753691196442,4.704099566483549
745400,2,575,1.630982756614685,32008.021871481036,711.6099934577942,4.704099566483549
745600,2,775,1.7812267541885376,27875.656054976236,735.2712552547455,4.704099566483549
745800,2,975,1.66327702999115,31814.8068234999,757.7423560619354,4.704099566483549
746000,2,1175,1.602433681488037,31654.322994648486,780.9744012355804,4.704099566483549
746200,2,1375,1.7131403684616089,36509.141222387145,804.6224472522736,4.704099566483549
746400,2,1575,1.7577462196350098,32517.300927699802,827.4967005252838,4.704099566483549
746600,2,1775,1.5990592241287231,33672.925552919696,849.7882494926453,4.704099566483549
746800,2,1975,1.820878505706787,30306.26691059383,872.1806106567383,4.704099566483549
747000,2,2175,1.6605578660964966,30821.83802088014,894.759509563446,4.704099566483549
747200,2,2375,1.571298360824585,26589.37139357877,918.2964406013489,4.704099566483549
747400,2,2575,1.7624503374099731,32436.725103312332,941.6844644546509,4.704099566483549
747600,2,2775,1.8165256977081299,31669.847510815704,964.533435344696,4.704099566483549
747800,2,2975,1.644066572189331,28209.0413863039,988.3569655418396,4.704099566483549
748000,2,3175,1.5721715688705444,36236.65910036472,1010.1490795612335,4.704099566483549
748200,2,3375,1.7558891773223877,30497.18406966289,1033.644245147705,4.704099566483549
748400,2,3575,1.685303807258606,32913.78508140965,1055.704009771347,4.704099566483549
748600,2,3775,1.6724241971969604,31439.657935080282,1079.0740039348602,4.704099566483549
748800,2,3975,1.659583568572998,34486.80405093241,1101.6292333602905,4.704099566483549
749000,2,4175,1.6547436714172363,29683.48293522188,1124.909541130066,4.704099566483549
749200,2,4375,1.5634174346923828,36504.24442046669,1147.79163646698,4.704099566483549
