iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
194200,2,1750,1.8362187147140503,39057.798792019326,646.9733333587646,5.16899921976198
194400,2,1950,1.7585541009902954,42380.01249680046,656.7413430213928,5.16899921976198
194600,2,2150,1.8306299448013306,40145.13174461274,666.6454923152924,5.16899921976198
194800,2,2350,1.7765333652496338,37452.81149434671,676.8356640338898,5.16899921976198
195000,2,2550,1.815356969833374,39498.68300390248,687.1428980827332,5.16899921976198
195200,2,2750,1.7220789194107056,37687.44097052319,697.1130588054657,5.16899921976198
195400,2,2950,1.958847999572754,32908.21788302003,707.0991804599762,5.16899921976198
195600,2,3150,1.6668401956558228,35290.84797488145,717.1704077720642,5.16899921976198
195800,2,3350,1.6558979749679565,39844.524954566274,726.9293920993805,5.16899921976198
196000,2,3550,1.9467809200286865,34456.69069851486,737.3991174697876,5.16899921976198
196200,2,3750,1.8008410930633545,33544.39172573469,747.4305016994476,5.16899921976198
196400,2,3950,1.8568917512893677,38027.15740482578,758.0243196487427,5.16899921976198
196600,2,4150,1.889719009399414,35746.61595611208,768.0876126289368,5.16899921976198
196800,2,4350,1.853029489517212,45031.260057509026,778.0721890926361,5.16899921976198
197000,2,4550,1.87171471118927,35678.72472190484,788.0674011707306,5.16899921976198
197200,2,4750,1.9281935691833496,41460.51637584727,798.096349477768,5.16899921976198
197400,2,4950,1.7920931577682495,36600.447814818486,808.4329218864441,5.16899921976198
197600,2,5150,1.8655222654342651,36254.76105473868,818.3875241279602,5.16899921976198
197800,2,5350,1.749873161315918,33179.89547496642,828.9748032093048,5.156897211385773
198000,2,5550,1.8799686431884766,39806.721636797345,839.5624504089355,5.156897211385773
198200,2,5750,1.8965319395065308,39593.955052917416,849.7153885364532,5.156897211385773
198400,2,5950,1.8550517559051514,37940.77963659527,859.8757503032684,5.156897211385773
198600,2,6150,1.6209540367126465,39905.61511306173,869.5510137081146,5.156897211385773
198800,2,6350,1.6504777669906616,33772.697431982466,879.7141823768616,5.156897211385773
199000,2,6550,1.7116143703460693,38664.27879475668,889.7507989406586,5.156897211385773
199200,2,6750,1.876950979232788,35978.13696966351,899.7591307163239,5.156897211385773
199400,2,6950,1.7614107131958008,34232.14654880288,910.2347910404205,5.1532868192501455
199600,2,7150,1.9325891733169556,41405.62182586675,919.834214925766,5.1532868192501455
199800,2,7350,1.687863826751709,36180.60752361787,929.9108340740204,5.1532868192501455
200000,2,7550,1.7735708951950073,34864.27656824539,939.5681841373444,5.1532868192501455
200200,2,7750,1.86690092086792,38364.06622558955,949.8920693397522,5.1532868192501455
200400,2,7950,1.9045294523239136,38798.776094210574,959.8115344047546,5.1532868192501455
200600,2,8150,1.7628041505813599,37531.13803268074,969.5969343185425,5.1532868192501455
200800,2,8350,1.6112760305404663,37812.656265502774,979.9814081192017,5.1532868192501455
201000,2,8550,1.7903766632080078,33634.82166903801,990.0353124141693,5.1532868192501455
201200,2,8750,1.8231676816940308,37166.88725432688,1000.3350517749786,5.1532868192501455
201400,2,8950,1.979421615600586,33767.62426019615,1010.3002529144287,5.1532868192501455
201600,2,9150,1.687035322189331,40965.04932852687,1020.6362960338593,5.140715995531209
201800,2,9350,1.7216715812683105,37992.408333006744,1030.829844236374,5.140715995531209
202000,2,9550,1.7184557914733887,39346.72792626121,1040.8201749324799,5.140715995531209
202200,2,9750,1.7710356712341309,39141.80655889539,1050.9775605201721,5.140715995531209
202400,2,9950,1.7327977418899536,35429.18803219359,1061.0960855484009,5.140715995531209
202600,2,10150,1.9638292789459229,36435.57547023523,1071.0771815776825,5.140715995531209
202800,2,10350,1.8606222867965698,40048.07488397899,1081.1922063827515,5.140715995531209
203000,2,10550,1.8993467092514038,39026.053171577805,1091.293490409851,5.140715995531209
203200,2,10750,1.74898362159729,31759.8057333092,1101.4580862522125,5.140715995531209
203400,2,10950,1.7485376596450806,35417.84485806535,1111.8782444000244,5.140715995531209
203600,2,11150,1.8949601650238037,30483.180621075586,1122.245040655136,5.140715995531209
203800,3,100,1.610673189163208,36453.75818693121,1132.6292698383331,5.140715995531209
204000,3,300,2.0973734855651855,31640.170003922794,1142.5724260807037,5.140715995531209
204200,3,500,1.9101240634918213,32662.88886405194,1152.7114911079407,5.140715995531209
204400,3,700,1.795477032661438,40645.84784343262,1162.7620086669922,5.140715995531209
204600,3,900,1.716471552848816,38107.58423472562,1172.8422224521637,5.140715995531209
204800,3,1100,1.8044344186782837,38907.80614334471,1182.9367878437042,5.140715995531209
205000,3,1300,1.8038904666900635,39088.563370608834,1192.980724811554,5.140715995531209
205200,3,1500,1.6596590280532837,39151.353956688756,1203.1633431911469,5.140715995531209
205400,3,1700,1.5720155239105225,40989.84255189217,1213.4671864509583,5.140715995531209
205600,3,1900,1.7781479358673096,32435.99563174537,1223.971394777298,5.140715995531209
205800,3,2100,1.7796269655227661,40091.29845789071,1233.8940131664276,5.140715995531209
206000,3,2300,1.6817519664764404,39706.83138176086,1243.8065314292908,5.140715995531209
206200,3,2500,1.9351646900177002,38388.01600024022,1253.8774409294128,5.140715995531209
206400,3,2700,1.9414036273956299,36910.49166676632,1263.8465476036072,5.140715995531209
206600,3,2900,1.7863290309906006,38926.76224951636,1274.1020777225494,5.140715995531209
206800,3,3100,1.9797075986862183,42572.016303796554,1283.7887403964996,5.140715995531209
207000,3,3300,1.8371766805648804,37947.4682624959,1293.6748538017273,5.140715995531209
207200,3,3500,1.8885611295700073,42874.82712838231,1303.9613089561462,5.140715995531209
207400,3,3700,1.6305075883865356,42158.30541676973,1313.8912029266357,5.140715995531209
207600,3,3900,1.7950164079666138,40309.61344527954,1323.9274187088013,5.140715995531209
207800,3,4100,1.9994093179702759,36790.61506677998,1334.1133162975311,5.140715995531209
208000,3,4300,1.6975020170211792,39865.36741554241,1344.1988151073456,5.140715995531209
208200,3,4500,1.751200556755066,39042.58018129061,1354.2735652923584,5.140715995531209
208400,3,4700,1.8191604614257812,37491.21752465271,1364.641637802124,5.140715995531209
208600,3,4900,1.8676029443740845,39825.98398742887,1374.5523612499237,5.140715995531209
208800,3,5100,1.5844881534576416,37693.42472297429,1384.793735742569,5.140715995531209
209000,3,5300,1.7233048677444458,40230.643197159276,1394.7866942882538,5.140715995531209
209200,3,5500,1.794711709022522,33548.67545422029,1405.4905543327332,5.140715995531209
209400,3,5700,1.7194010019302368,47228.81038760932,1415.706083536148,5.140715995531209
209600,3,5900,1.7913216352462769,34284.31159833906,1426.4361255168915,5.140715995531209
209800,3,6100,1.6780688762664795,34700.8749551544,1436.7698786258698,5.140715995531209
210000,3,6300,1.7718372344970703,34443.120349856625,1447.337329864502,5.138229768907038
210200,3,6500,1.8144443035125732,34437.36648241873,1457.5478966236115,5.138229768907038
210400,3,6700,2.019524097442627,35500.81633213752,1468.3206400871277,5.135498634754569
210600,3,6900,1.612562894821167,39644.91062333068,1478.261276960373,5.135498634754569
210800,3,7100,1.832770586013794,38737.748426644874,1488.3898978233337,5.135498634754569
211000,3,7300,1.9098751544952393,40437.46339802386,1498.4885742664337,5.135498634754569
211200,3,7500,1.6286072731018066,29498.547769751105,1508.5388777256012,5.135498634754569
211400,3,7700,1.9875006675720215,39502.46591973546,1518.634263753891,5.135498634754569
211600,3,7900,1.9983983039855957,40239.19516183264,1528.7600333690643,5.125386502923938
211800,3,8100,1.6807150840759277,41130.645876477036,1538.5419726371765,5.123201444417677
212000,3,8300,1.7898848056793213,45331.48137445546,1548.9416768550873,5.123201444417677
212200,3,8500,1.8160566091537476,38447.18002654342,1558.9189901351929,5.123201444417677
212400,3,8700,1.7991904020309448,40533.609829342575,1569.1781311035156,5.119014137491286
212600,3,8900,1.8315438032150269,33165.559023444315,1579.3842942714691,5.119014137491286
212800,3,9100,1.6551188230514526,40481.72713311835,1589.344734430313,5.119014137491286
213000,3,9300,1.6261788606643677,33152.50599209387,1599.011638879776,5.119014137491286
213200,3,9500,1.8434696197509766,38518.95562813802,1609.1386251449585,5.119014137491286
213400,3,9700,1.8360918760299683,38555.017809950594,1619.0905961990356,5.119014137491286
213600,3,9900,1.750872254371643,42130.194077784494,1629.041833639145,5.119014137491286
213800,3,10100,2.0212929248809814,40207.71342993569,1639.170969247818,5.119014137491286
214000,3,10300,1.6532557010650635,38041.56435527298,1649.3847556114197,5.119014137491286
214200,3,10500,1.8537923097610474,38640.48428179733,1659.343534708023,5.119014137491286
214400,3,10700,1.689845085144043,40766.64986937695,1669.680827140808,5.119014137491286
214600,3,10900,1.778609037399292,32808.82081707039,1679.623877286911,5.119014137491286
214800,3,11100,1.894027590751648,38531.229307417525,1689.9308938980103,5.1160486491281665
215000,4,50,1.9709303379058838,38747.1386474865,1699.928778886795,5.1160486491281665
215200,4,250,1.8074620962142944,33934.68364210023,1709.7987439632416,5.1160486491281665
215400,4,450,1.7436093091964722,39006.65418972423,1719.819994211197,5.1160486491281665
215600,4,650,1.8115766048431396,37332.04910496257,1729.7826046943665,5.1160486491281665
215800,4,850,1.706346869468689,43022.84800705257,1739.4397122859955,5.1160486491281665
216000,4,1050,1.7469240427017212,34921.489031878795,1749.382669210434,5.1160486491281665
216200,4,1250,1.7740933895111084,34957.4881656551,1759.9466092586517,5.1160486491281665
216400,4,1450,1.713704228401184,39169.78222138205,1769.8764951229095,5.115748596709248
216600,4,1650,1.9801726341247559,39350.64368757447,1780.2345986366272,5.115748596709248
216800,4,1850,1.8571056127548218,45045.01366031794,1789.9033846855164,5.115748596709248
217000,4,2050,1.7885433435440063,39450.235502407,1799.941239118576,5.115748596709248
217200,4,2250,1.8338003158569336,36947.36478051275,1810.4272503852844,5.115748596709248
217400,4,2450,1.768988013267517,33071.02148796089,1820.9076654911041,5.115748596709248
217600,4,2650,1.6590068340301514,37734.89209424255,1830.967683315277,5.115748596709248
217800,4,2850,1.813377857208252,35639.613924142745,1840.9849298000336,5.115748596709248
218000,4,3050,1.8741613626480103,39990.37186234436,1850.774551153183,5.115748596709248
218200,4,3250,1.8029118776321411,42762.04935573743,1861.244775056839,5.115748596709248
218400,4,3450,1.6839385032653809,47214.6705063691,1871.4345865249634,5.115748596709248
218600,4,3650,1.708342432975769,41501.84105342003,1881.735188484192,5.115748596709248
218800,4,3850,1.6510461568832397,37755.08139183056,1891.8227014541626,5.115748596709248
219000,4,4050,1.6832307577133179,39139.45986518673,1901.6863403320312,5.115748596709248
219200,4,4250,1.7322742938995361,34411.56296565096,1911.9087138175964,5.115748596709248
219400,4,4450,1.638454556465149,49506.17787998725,1921.6205010414124,5.115748596709248
219600,4,4650,1.8371120691299438,41845.00620309043,1931.7653231620789,5.115748596709248
219800,4,4850,1.7808988094329834,34507.29740502896,1941.8131394386292,5.115748596709248
220000,4,5050,1.80967378616333,36320.55420767529,1951.6682341098785,5.115748596709248
220200,4,5250,1.7693957090377808,41956.33188343798,1961.9021735191345,5.115585160925456
220400,4,5450,1.7601640224456787,36137.77401956852,1971.9316782951355,5.115585160925456
220600,4,5650,1.958851933479309,35835.54798037556,1982.2161951065063,5.115585160925456
220800,4,5850,1.7003228664398193,33789.48931698774,1992.5328044891357,5.115585160925456
221000,4,6050,1.722795844078064,41974.55821431019,2001.964555978775,5.115585160925456
221200,4,6250,1.7795714139938354,44357.016849454914,2012.0825245380402,5.115585160925456
221400,4,6450,1.6567355394363403,34844.90686759729,2022.2057800292969,5.115585160925456
221600,4,6650,1.743158221244812,38984.97045212603,2032.3701767921448,5.115585160925456
221800,4,6850,1.7457592487335205,37870.607366433025,2043.1389439105988,5.115585160925456
222000,4,7050,1.86846125125885,41794.07152367415,2053.683878660202,5.115585160925456
222200,4,7250,1.9031912088394165,38994.821645960146,2063.455479860306,5.115585160925456
222400,4,7450,1.7356791496276855,42726.04520613824,2073.1926307678223,5.115585160925456
222600,4,7650,1.6823254823684692,33966.769830104146,2083.17754983902,5.115585160925456
222800,4,7850,1.7614339590072632,37010.44819913292,2093.2628462314606,5.115585160925456
223000,4,8050,1.6928715705871582,37426.63333594367,2103.470939874649,5.115585160925456
223200,4,8250,1.6163098812103271,39884.01361642936,2113.5915098190308,5.115585160925456
223400,4,8450,1.9889250993728638,40857.66519658183,2123.4615094661713,5.115585160925456
223600,4,8650,1.6323845386505127,41872.99072368149,2133.6148607730865,5.113918170296022
223800,4,8850,1.7526888847351074,40680.3332024335,2144.1008348464966,5.1008851402025615
224000,4,9050,1.8729479312896729,38729.2085594695,2154.4163842201233,5.1008851402025615
224200,4,9250,1.856873631477356,39070.74112098464,2164.531688928604,5.1008851402025615
224400,4,9450,1.6095718145370483,36237.37099982181,2174.688362121582,5.1008851402025615
224600,4,9650,1.8331315517425537,37451.2146153988,2184.723145008087,5.1008851402025615
224800,4,9850,1.7167919874191284,36079.78250386012,2194.909901380539,5.1008851402025615
225000,4,10050,1.5770397186279297,25866.47265122777,2205.4394924640656,5.1008851402025615
225200,4,10250,2.0335192680358887,43252.36164249238,2215.234377384186,5.1008851402025615
225400,4,10450,1.8777445554733276,40818.10835498189,2225.525374174118,5.1008851402025615
225600,4,10650,1.603045105934143,41065.731074968564,2235.7530043125153,5.1008851402025615
225800,4,10850,1.866431474685669,36884.68408824715,2246.3273043632507,5.1008851402025615
226000,4,11050,1.830015778541565,42092.97454143888,2256.806185245514,5.1008851402025615
226200,4,11250,1.7290797233581543,37402.695453902605,2266.619486808777,5.1008851402025615
226400,5,200,1.5860536098480225,44313.64866522058,2276.710352897644,5.1008851402025615
226600,5,400,1.6304912567138672,32177.830761666577,2286.5650401115417,5.1008851402025615
226800,5,600,1.7910586595535278,33243.724949402495,2296.61093211174,5.1008851402025615
227000,5,800,1.7433680295944214,43625.818677185205,2306.9434053897858,5.1008851402025615
227200,5,1000,1.8421051502227783,35919.9835706966,2317.2376623153687,5.1008851402025615
227400,5,1200,1.8638896942138672,43199.32927333521,2327.12420797348,5.1008851402025615
227600,5,1400,2.073131561279297,36903.16136440501,2337.861763715744,5.1008851402025615
227800,5,1600,1.9056150913238525,38930.15445750322,2348.156878709793,5.1008851402025615
228000,5,1800,1.7531992197036743,43712.35467171243,2358.0727441310883,5.1008851402025615
228200,5,2000,1.8157762289047241,31474.559590337707,2368.280864715576,5.1008851402025615
228400,5,2200,1.716792106628418,41192.36462452979,2378.081974506378,5.1008851402025615
228600,5,2400,1.8526318073272705,33753.217046795166,2388.4291336536407,5.1008851402025615
228800,5,2600,1.7717024087905884,38488.07141753105,2399.0153498649597,5.1008851402025615
229000,5,2800,1.86100435256958,35297.06461340287,2409.4089062213898,5.1008851402025615
229200,5,3000,1.537710428237915,43394.42207892037,2419.2945444583893,5.1008851402025615
229400,5,3200,1.8033907413482666,35944.93778549115,2429.311616420746,5.1008851402025615
229600,5,3400,1.73964262008667,38241.38277957728,2439.214208841324,5.1008851402025615
229800,5,3600,1.6826542615890503,35136.390088562934,2449.2068412303925,5.1008851402025615
230000,5,3800,1.8795585632324219,34889.25224193429,2459.5516345500946,5.1008851402025615
230200,5,4000,1.6584523916244507,36198.58284946011,2469.8844306468964,5.1008851402025615
230400,5,4200,1.7008508443832397,40246.89156620588,2479.895636320114,5.1008851402025615
230600,5,4400,1.893120288848877,36583.13263089191,2489.7869441509247,5.1008851402025615
230800,5,4600,1.7625219821929932,41045.18152712122,2499.731127023697,5.1008851402025615
231000,5,4800,1.9273595809936523,37161.13435398483,2509.544399023056,5.1008851402025615
231200,5,5000,1.741752028465271,35221.654848891674,2519.7305562496185,5.1008851402025615
231400,5,5200,1.6885404586791992,39341.430048162154,2529.859647989273,5.1008851402025615
231600,5,5400,1.7590317726135254,41852.47872753856,2540.2047584056854,5.1008851402025615
231800,5,5600,2.010732650756836,35422.47619776336,2550.4302225112915,5.1008851402025615
232000,5,5800,1.7673779726028442,38452.76926597532,2560.2210450172424,5.1008851402025615
232200,5,6000,1.7293696403503418,41781.050272932815,2569.9283125400543,5.1008851402025615
232400,5,6200,1.740513801574707,43780.355314567416,2579.934648990631,5.1008851402025615
232600,5,6400,1.9332480430603027,34661.469530282615,2589.998638153076,5.1008851402025615
232800,5,6600,1.8006447553634644,33165.31465569345,2600.1836819648743,5.1008851402025615
233000,5,6800,1.6880768537521362,48793.272482969274,2610.0443534851074,5.1008851402025615
233200,5,7000,1.8384943008422852,36593.505259795034,2619.9183423519135,5.1008851402025615
233400,5,7200,1.7198139429092407,33605.193256514714,2630.0365331172943,5.1008851402025615
233600,5,7400,1.8600085973739624,39627.19164376108,2640.1794662475586,5.1008851402025615
233800,5,7600,1.786624550819397,37616.023364453285,2650.41725230217,5.093717353175441
234000,5,7800,1.8186736106872559,37161.62548410112,2660.5963537693024,5.093717353175441
234200,5,8000,1.7197848558425903,36426.27883662109,2670.509357213974,5.093717353175441
234400,5,8200,1.7429635524749756,42952.99988668555,2681.001234769821,5.093717353175441
234600,5,8400,1.7441729307174683,39900.60002297257,2691.0505459308624,5.093717353175441
234800,5,8600,1.7286455631256104,35154.3946930154,2701.750282049179,5.093717353175441
235000,5,8800,1.6342530250549316,37820.366277192465,2712.1348032951355,5.090863619045928
235200,5,9000,1.7946988344192505,36796.40425296394,2722.1868302822113,5.090863619045928
235400,5,9200,1.7892249822616577,40100.082299258924,2732.2252283096313,5.090863619045928
235600,5,9400,1.7501286268234253,42132.6931292779,2741.9382915496826,5.090863619045928
235800,5,9600,1.6823254823684692,38567.71358009351,2751.9501917362213,5.090863619045928
236000,5,9800,2.268425703048706,30916.880017768257,2762.1135017871857,5.0902670926926765
236200,5,10000,1.798285722732544,37988.16676218151,2772.315697669983,5.0902670926926765
236400,5,10200,2.032937526702881,40946.718387409805,2782.086674928665,5.0902670926926765
236600,5,10400,1.8973937034606934,36156.64582610391,2791.9411985874176,5.0902670926926765
236800,5,10600,1.8611887693405151,37909.67575470988,2802.4356026649475,5.0902670926926765
237000,5,10800,1.9128963947296143,41546.80927390569,2812.4022352695465,5.0902670926926765
237200,5,11000,1.8719429969787598,36203.598561882136,2822.4957406520844,5.0902670926926765
237400,5,11200,1.6494104862213135,39679.27613722474,2832.645549058914,5.0902670926926765
237600,6,150,1.5353981256484985,39079.278376250884,2842.84099149704,5.0902670926926765
237800,6,350,1.6325163841247559,44137.21697299981,2852.8302109241486,5.0902670926926765
238000,6,550,1.6255046129226685,37032.228582674055,2862.936956882477,5.0902670926926765
238200,6,750,1.6441197395324707,38495.34001110714,2872.7477235794067,5.0902670926926765
238400,6,950,1.8016523122787476,39910.718600408036,2883.040210723877,5.0902670926926765
238600,6,1150,1.7481961250305176,40721.05297530606,2892.9771480560303,5.0902670926926765
238800,6,1350,1.811567783355713,34646.01521410352,2903.0238394737244,5.0902670926926765
239000,6,1550,1.672778606414795,34827.00596756499,2913.5580418109894,5.0902670926926765
239200,6,1750,1.646789789199829,36415.66657874338,2923.529298067093,5.0902670926926765
239400,6,1950,1.641639232635498,42483.177270369604,2933.8802313804626,5.0902670926926765
239600,6,2150,1.7939749956130981,37822.745205152656,2943.909916162491,5.0902670926926765
239800,6,2350,1.68943452835083,33014.07726116293,2954.54532456398,5.0902670926926765
240000,6,2550,1.8531850576400757,44449.80311737743,2964.4180138111115,5.0902670926926765
240200,6,2750,1.7521133422851562,40291.00638186175,2974.406680583954,5.0902670926926765
240400,6,2950,1.7405370473861694,39646.446514943666,2984.032069683075,5.0902670926926765
240600,6,3150,1.806462049484253,36921.74876159024,2994.359088897705,5.0902670926926765
240800,6,3350,1.8236409425735474,36401.02216946756,3004.66489982605,5.0902670926926765
241000,6,3550,1.7265584468841553,33127.94613600072,3014.3293521404266,5.0902670926926765
241200,6,3750,1.9247186183929443,32923.74931200128,3024.763467311859,5.0902670926926765
241400,6,3950,1.7789397239685059,34734.0061043652,3035.1903097629547,5.082210828418588
241600,6,4150,1.6820186376571655,41696.934209644256,3045.504090309143,5.082210828418588
241800,6,4350,1.7551430463790894,37887.69218403709,3055.705316066742,5.082210828418588
242000,6,4550,1.9178240299224854,39224.6040082841,3065.9965262413025,5.082210828418588
242200,6,4750,1.898955225944519,39440.73385737259,3075.870115995407,5.082210828418588
242400,6,4950,1.9074082374572754,37563.42712965143,3085.868890762329,5.082210828418588
242600,6,5150,1.7261500358581543,38652.458755335196,3095.902804374695,5.082210828418588
242800,6,5350,1.7866791486740112,40047.356611038886,3105.612321138382,5.082210828418588
243000,6,5550,1.95555579662323,42023.88183393324,3116.11413025856,5.081466297313714
243200,6,5750,1.632413387298584,33961.71532867351,3126.2100324630737,5.081466297313714
243400,6,5950,1.7686660289764404,40362.31872423656,3136.095767021179,5.081466297313714
243600,6,6150,1.7719563245773315,38277.11761895827,3146.3127682209015,5.081466297313714
243800,6,6350,1.7873362302780151,38087.42408813018,3156.357428789139,5.081466297313714
244000,6,6550,1.7388029098510742,39527.52391510023,3166.6083579063416,5.081466297313714
244200,6,6750,1.88241446018219,46437.12213309356,3176.5188801288605,5.081466297313714
244400,6,6950,1.7585901021957397,43270.00302008804,3186.609049797058,5.081466297313714
244600,6,7150,1.6767492294311523,36218.51393996105,3197.2506110668182,5.081466297313714
244800,6,7350,1.592783808708191,38706.69590054919,3207.3011779785156,5.074409275554404
245000,6,7550,1.7175449132919312,40701.521277575506,3217.0607838630676,5.074409275554404
245200,6,7750,1.7731724977493286,44634.4225059227,3227.286233663559,5.074409275554404
245400,6,7950,1.628875494003296,35795.9213383455,3237.165005683899,5.074409275554404
245600,6,8150,2.0654354095458984,33851.90849581139,3247.2569518089294,5.074409275554404
245800,6,8350,1.9653245210647583,35502.5670385581,3256.931078672409,5.074409275554404
246000,6,8550,1.7155312299728394,34996.849642004774,3267.3366022109985,5.074409275554404
246200,6,8750,1.971938133239746,35778.724209206644,3277.9163477420807,5.074409275554404
246400,6,8950,1.7924611568450928,35686.11836351879,3288.476979970932,5.074409275554404
246600,6,9150,1.6733492612838745,35865.70181564422,3298.359846353531,5.074409275554404
246800,6,9350,1.84466552734375,41415.82171263262,3308.4363934993744,5.074409275554404
247000,6,9550,1.867266297340393,41082.52989384445,3318.4845926761627,5.074409275554404
247200,6,9750,1.8131567239761353,32917.39495612228,3328.349936246872,5.074409275554404
247400,6,9950,1.9977296590805054,32836.690297949,3339.05246591568,5.074409275554404
247600,6,10150,1.561741590499878,36078.21033656179,3348.930803537369,5.074409275554404
247800,6,10350,1.6690529584884644,42145.87529710619,3359.4148321151733,5.074409275554404
248000,6,10550,1.6847432851791382,39729.89121056023,3369.2545337677,5.074409275554404
248200,6,10750,1.6817604303359985,37951.70929258021,3379.358326435089,5.074409275554404
248400,6,10950,1.8188707828521729,36525.662471349395,3389.3835968971252,5.074409275554404
248600,6,11150,1.7211506366729736,36052.34580735319,3399.487241744995,5.074409275554404
248800,7,100,1.9134376049041748,36769.29655093845,3409.148603439331,5.074409275554404
249000,7,300,1.728480577468872,40014.87334102144,3418.8499274253845,5.074409275554404
249200,7,500,1.6329551935195923,34779.68411944093,3429.35103559494,5.074409275554404
249400,7,700,1.6115049123764038,42320.91556473735,3439.300744533539,5.074409275554404
249600,7,900,1.6354267597198486,39415.26249279019,3449.134774684906,5.074409275554404
249800,7,1100,1.700710654258728,41786.39414554831,3459.4439284801483,5.074409275554404
iteration,epoch,batch,loss,words/sec,time_elapsed,best_perplexity
244800,1,200,1.7205190658569336,38221.98916756219,9.654667139053345,5.074409275554404
245000,1,400,1.854807734489441,38095.43549092392,19.790731191635132,5.074409275554404
245200,1,600,1.9233405590057373,45213.74224128392,29.83797311782837,5.074409275554404
245400,1,800,1.8067030906677246,42228.93192727013,39.866156578063965,5.074409275554404
245600,1,1000,1.8268007040023804,34728.381568151206,49.54548788070679,5.074409275554404
245800,1,1200,1.6905485391616821,39665.82000997042,59.37254071235657,5.074409275554404
246000,1,1400,1.6257691383361816,42012.39806056771,69.89546942710876,5.074409275554404
246200,1,1600,1.6841415166854858,45831.37981713462,79.86343383789062,5.074409275554404
246400,1,1800,2.001412868499756,37753.94234848656,89.90653800964355,5.074409275554404
246600,1,2000,1.8280612230300903,36195.4594046192,100.16297888755798,5.074409275554404
246800,1,2200,1.5601979494094849,36035.84080730668,110.17168116569519,5.074409275554404
247000,1,2400,1.8758138418197632,43239.63249457121,120.3326325416565,5.074409275554404
247200,1,2600,1.7431267499923706,40449.72312475364,130.95349407196045,5.074409275554404
247400,1,2800,1.7336914539337158,37674.09529274763,141.07644534111023,5.074409275554404
247600,1,3000,1.773162603378296,34534.441323770276,151.8191990852356,5.074409275554404
247800,1,3200,1.842057466506958,37274.34165860871,161.67306780815125,5.074409275554404
248000,1,3400,1.792422890663147,40212.40432606769,171.67892479896545,5.074409275554404
248200,1,3600,1.6517325639724731,41170.47476235255,182.0375053882599,5.074409275554404
248400,1,3800,1.7391027212142944,39109.17746846986,191.98772931098938,5.074409275554404
248600,1,4000,1.6429396867752075,41223.75141605748,202.11389017105103,5.074409275554404
248800,1,4200,1.9330289363861084,42144.68635479432,212.1898946762085,5.074409275554404
249000,1,4400,1.9863628149032593,40950.95738775625,222.18726301193237,5.074409275554404
249200,1,4600,1.6905559301376343,41212.89917687986,232.2977111339569,5.074409275554404
249400,1,4800,1.811586856842041,35131.0194716536,242.08451509475708,5.074409275554404
249600,1,5000,1.6490085124969482,37553.05789823678,252.66449308395386,5.074409275554404
249800,1,5200,1.7280393838882446,40730.57578489436,262.65138053894043,5.074409275554404
250000,1,5400,1.918095588684082,38086.78932257498,272.7671217918396,5.074409275554404
250200,1,5600,1.684173345565796,39876.443023141146,282.7911801338196,5.074409275554404
250400,1,5800,1.688382625579834,36558.834059611436,293.1813201904297,5.074409275554404
250600,1,6000,1.9641237258911133,31805.273091357667,303.12218952178955,5.074409275554404
250800,1,6200,1.755052924156189,34234.87035915358,313.70861530303955,5.074409275554404
251000,1,6400,1.8889929056167603,41934.8174867673,323.459281206131,5.074409275554404
251200,1,6600,1.7685399055480957,40702.36181756666,333.7639420032501,5.074409275554404
251400,1,6800,1.798033595085144,33312.44309673591,344.6817533969879,5.074409275554404
251600,1,7000,1.7619779109954834,40513.05652424189,354.5291624069214,5.066881836256815
251800,1,7200,1.881150722503662,39769.709084210255,365.02314805984497,5.066881836256815
252000,1,7400,1.6860567331314087,41231.83478212122,375.34741616249084,5.066881836256815
252200,1,7600,1.8140907287597656,40698.77161562232,385.53975534439087,5.066881836256815
252400,1,7800,1.7076200246810913,39108.690412471784,395.656480550766,5.066881836256815
252600,1,8000,1.7904366254806519,36579.76244067079,405.8647470474243,5.066881836256815
252800,1,8200,1.9131946563720703,38489.47626817654,416.01485323905945,5.066881836256815
253000,1,8400,1.6907458305358887,38468.201453333626,426.19256258010864,5.066881836256815
253200,1,8600,2.010406494140625,34636.5239424622,437.0005142688751,5.066881836256815
253400,1,8800,1.7495369911193848,39088.99930859645,447.05335664749146,5.066881836256815
253600,1,9000,1.7806589603424072,35271.577964686985,456.8098039627075,5.066881836256815
253800,1,9200,1.8678745031356812,40786.92315528953,466.8341019153595,5.066881836256815
254000,1,9400,1.8225746154785156,36127.65937248448,476.70928931236267,5.066881836256815
254200,1,9600,1.7703988552093506,39820.27967199545,487.03334760665894,5.066881836256815
254400,1,9800,1.8369545936584473,33789.748289009316,497.59339022636414,5.066881836256815
254600,1,10000,1.8977490663528442,41149.42330016428,507.4873445034027,5.066881836256815
254800,1,10200,1.84341561794281,40122.502593891135,517.7945644855499,5.066881836256815
255000,1,10400,1.7265180349349976,41512.65681428299,528.1453986167908,5.066881836256815
255200,1,10600,1.9871692657470703,35158.39701604355,538.6173820495605,5.066881836256815
255400,1,10800,1.9333781003952026,39775.15073765388,548.9069910049438,5.066881836256815
255600,1,11000,1.7450021505355835,39529.29995375486,558.9517071247101,5.066881836256815
255800,1,11200,1.8874696493148804,39026.377452595305,569.502849817276,5.065625631685965
256000,2,150,1.9028512239456177,40343.838258637894,579.3986284732819,5.065625631685965
